NOMEDEP;DE;MUN;CODVINC;NOMESC_CODVINC;CODESC;NOMESC;TIPO_ESCOLA;TEMPO_ESCOLA;HORARIO;ENDESC;NUMESC;COMPLEND;BAIESC;CODCEP;COMPCEP;DDD;FONE1;FONE2;EMAIL;ALE;DTCADASTRO
"ESTADUAL - SE";"ARARAQUARA";"MATAO";;;911896;"GUERINO VEDOATO";"EE";"PARCIAL";;"RUA ENZO CASTELANI";"1850";"- ATÉ 1985/1986";"VILA CARDIM";"15997";"028";"16";"33826603";"33828027";"E911896A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"APIAI";"APIAI";;;912013;"JULIA RIBEIRO BRETAS PROFA";"EE";"PARCIAL";;"EMIDIO PAULUS";"SN";"RUA";"ENCAPOEIRADO";"18320";"000";"15";"996230507";"";"E912013A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"APIAI";"ITAPIRAPUA PAULISTA";;;912037;"MARIA BERNARDETI FERNANDES RODRIGUES PROFA";"EE";"PARCIAL";;"ANTONIO LEAL DE MATOS";"232";"AVENIDA";"RIBEIRAO DA VARZEA";"18385";"000";"15";"35484044";"";"E912037A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"RIBEIRAO PRETO";"RIBEIRAO PRETO";;;912086;"ROMEU ALBERTI DOM";"EE";"PARCIAL";;"RUA FLORINDA BORDIZAN SAMPAIO";"250";"";"JARDIM JOSE SAMPAIO JUNIOR";"14065";"060";"16";"36394151";"36395577";"E912086A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SAO JOAQUIM DA BARRA";"SAO JOAQUIM DA BARRA";;;912098;"EDDA CARDOZO DE SOUZA MARCUSSI";"EE";"PEI";"7H";"JOAQUIM CANDIDO PAULA";"500";"";"JOAO PAULO II";"14600";"000";"16";"38117069";"38117071";"E912098A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"MOGI DAS CRUZES";"MOGI DAS CRUZES";;;912177;"HERACLIDES BATALHA DE CAMARGO DESEMBARGADOR";"EE";"PEI";"9H";"RUA MARIA DO CARMO INESTAL FERRÉ";"680";"";"VARINHAS";"08753";"315";"11";"47217279";"47221365";"E912177A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"MOGI DAS CRUZES";"MOGI DAS CRUZES";;;912190;"PAULO TAPAJOS";"EE";"PEI";"9H";"MOGI BERTIOGA KM  74 ESTRADA KAMAZUKA";"SN";"KM 18";"MANOEL FERREIRA";"08780";"970";"11";"47921467";"47921551";"E912190A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"LESTE 1";"SAO PAULO";;;912268;"IRINEU MONTEIRO DE PINHO REV";"EE";"PEI";"7H";"RUA CHUVA E SOL";"41";"";"CONJUNTO HABITACIONAL A E CARVALHO";"08225";"560";"11";"21415766";"22809098";"E912268A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAQUAQUECETUBA";"ITAQUAQUECETUBA";;;912293;"NEMESIO CANDIDO GOMES";"EE";"PARCIAL";;"RUA OURINHOS";"475";"";"VILA VIRGINIA";"08576";"310";"11";"46428899";"46475897";"E912293A@EDUCACAO.SP.GOV.BR ";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAQUAQUECETUBA";"ITAQUAQUECETUBA";;;912300;"JOSE OLYMPIO PEREIRA FILHO";"EE";"PARCIAL";;"AVENIDA FERNANDO VASCONCELOS ROSSI";"1711";"";"PEDREIRA";"08572";"000";"11";"46470680";"46475876";"E912300A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAQUAQUECETUBA";"ITAQUAQUECETUBA";;;912311;"MAURICIO ALVES BRAZ VEREADOR";"EE";"PARCIAL";;"RUA PIXINGUINHA";"426";"";"JARDIM MARAGOJIPE";"08580";"230";"11";"46482052";"";"E912311A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAQUAQUECETUBA";"ITAQUAQUECETUBA";;;912323;"JOAQUIM GONCALVES FERREIRA DA SILVA";"EE";"PARCIAL";;"RUA VESPASIANO";"SN";"";"ESTANCIA FRATERNIDADE";"08589";"030";"11";"46487188";"46488566";"E912323A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAQUAQUECETUBA";"ITAQUAQUECETUBA";;;912335;"FILOMENA HENARES MILANO";"EE";"PARCIAL";;"RUA JOSÉ CARLOS FERREIRA";"178";"";"JARDIM IPE";"08580";"815";"11";"46481425";"46499010";"E912335A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAQUAQUECETUBA";"ITAQUAQUECETUBA";;;912347;"ROSARIA ISOLINA DE MORAES DONA";"EE";"PEI";"7H";"RUA RIO PINHEIROS";"25";"";"VILA NELY";"08599";"330";"11";"46451117";"46477885";"E912347A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"MOGI DAS CRUZES";"MOGI DAS CRUZES";;;912360;"OSMAR TEIXEIRA SERRA REV PROFESSOR";"EE";"PEI";"9H";"RUA DARCY DE TOLEDO";"94";"";"JARDIM SAO FRANCISCO";"08720";"195";"11";"47268583";"47961344";"E912360A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"MAUA";"MAUA";;;912384;"MERCEDES VALENTINA GIANNOCARIO PROFESSORA";"EE";"PARCIAL";;"RUA ESTEVAM GALLO";"441";"";"ALTO DA  BOA VISTA";"09390";"805";"11";"45432144";"";"E912384A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"OSASCO";"OSASCO";;;912396;"SAO PAULO DA CRUZ";"EE";"PEI";"7H";"RUA SÃO PAULO DA CRUZ";"SN";"";"JARDIM SANTO ANTONIO";"06130";"060";"11";"36094807";"36943508";"E912396A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAPECERICA DA SERRA";"EMBU-GUACU";;;912402;"FRANCISCO DE PAULA TEIXEIRA";"EE";"PARCIAL";;"RUA SÃO DANIEL";"2";"";"COLIBRIS";"06911";"355";"11";"46612700";"46618478";"E912402A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"GUARULHOS NORTE";"GUARULHOS";;;912487;"JOSE LEME LOPES DOUTOR";"EE";"PEI";"7H";"AVENIDA ACAPULCO";"120";"";"AGUA AZUL";"07159";"120";"11";"24362005";"";"E912487A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"TABOAO DA SERRA";"EMBU DAS ARTES";;;912578;"PAULO AFONSO DE TOLEDO DUARTE PROFESSOR";"EE";"PARCIAL";;"ESTRADA PONTA PORÃ";"877";"- ATÉ 1094/1095";"BOSQUE CAPUAVA";"06846";"090";"11";"47042425";"47044259";"E912578A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"TABOAO DA SERRA";"TABOAO DA SERRA";;;912585;"MARIA APPARECIDA NIGRO GAVA PROFESSORA";"EE";"PEI";"7H";"RUA MÁRIO LATORRE";"256";"";"PARQUE PINHEIROS";"06767";"230";"11";"47011110";"47871965";"E912585A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SUZANO";"SUZANO";;;912612;"ANTONIO JOSE CAMPOS DE MENEZES PROFESSOR";"EE";"PARCIAL";;"ESTRADA DO KOYAMA";"363";"";"RECREIO BELA VISTA";"08633";"435";"11";"47426278";"";"E912612A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"TABOAO DA SERRA";"TABOAO DA SERRA";;;912682;"NEUSA DEMETRIO PROFESSORA";"EE";"PARCIAL";;"RUA JOSÉ PEDRO NOGUEIRA FILHO";"212";"";"JARDIM MITUZI";"06775";"280";"11";"41372226";"41384691";"E912682A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SAO JOSE DOS CAMPOS";"SAO JOSE DOS CAMPOS";;;912712;"JOSE ANTONIO COUTINHO CONDINO PROFESSOR";"EE";"PEI";"9H";"A";"1477";"RUA";"JARDIM SANTA HERMINIA";"12226";"838";"12";"39071806";"";"E912712A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"AMERICANA";"SANTA BARBARA D'OESTE";;;912827;"FIORAVANTE LUIZ ANGOLINI";"EE";"PARCIAL";;"HELIO CALDAS CORONEL";"101";"RUA";"CHACARA RECREIO CRUZEIRO DO SUL";"13459";"392";"19";"34542788";"";"E912827A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"BRAGANCA PAULISTA";"ATIBAIA";;;912852;"RENATO DE AZEVEDO REZENDE";"EE";"PEI";"9H";"ESTRADA VICINAL BENEDITO BUENO SALES";"SN";"";"BAIRRO ITAPETININGA";"12942";"134";"11";"44121081";"";"E912852A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"BRAGANCA PAULISTA";"BRAGANCA PAULISTA";;;912864;"SILES COLI PROFESSOR";"EE";"PARCIAL";;"RODOVIA ALKINDAR MONTEIRO JUNQUEIRA";"KM42";"";"QUINTA DA BARONEZA";"12918";"001";"11";"40323600";"40340880";"E912864A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"BRAGANCA PAULISTA";"BRAGANCA PAULISTA";;;912888;"INALDO MANTA DESPORTISTA";"EE";"PEI";"7H";"MUNICIPAL ANDRE SANCHES CUENCAS";"S/N";"RODOVIA";"CURITIBANOS";"12924";"840";"11";"40311861";"40316111";"E912888A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"BRAGANCA PAULISTA";"NAZARE PAULISTA";;;912897;"CLELIA DE BARROS LEITE DA SILVA PROFESSORA";"EE";"PARCIAL";;"JUVENAL PONCIANO DE CAMARGO";"KM 50";"RUA";"CUIABA";"12960";"000";"11";"48950116";"48950206";"E912897A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"BRAGANCA PAULISTA";"SOCORRO";;;912906;"MARIA ODETTE DA SILVEIRA LEITE FRATTINI PROFESSORA";"EE";"PARCIAL";;"LUIZ COROZOLLA";"154";"";"NOGUEIRAS";"13960";"000";"19";"38954860";"38954887";"E912906A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"BRAGANCA PAULISTA";"SOCORRO";;;912918;"HELENA JOSE BONFA PROFESSORA";"EE";"PARCIAL";;"MUNICIPAL SOCORRO MONTE ALEGRE";"SN";"RUA";"VISCONDE  SOUTELO";"13960";"000";"19";"38550916";"38555000";"E912918A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAMPINAS LESTE";"CAMPINAS";;;912924;"EUNICE VIRGINIA RAMOS NAVERO PROFESSORA";"EE";"PARCIAL";;"RUA ALCEU AMOROSO LIMA";"188";"";"PARQUE IMPERADOR";"13097";"124";"19";"32070088";"32073066";"E912924A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAMPINAS OESTE";"CAMPINAS";;;913005;"ANTONIO CARLOS PACHECO E SILVA";"EE";"PARCIAL";;"RUA JOÃO BUENO BLACK";"90";"";"PARQUE SAO JORGE";"13064";"814";"19";"32812750";"32816699";"E913005A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAPIVARI";"MONTE MOR";;;913017;"CARMELA CHIARA GINEFRA PROFESSORA";"EE";"PEI";"7H";"RUA ARMANDO SALES DE OLIVEIRA";"75";"";"CENTRO";"13190";"069";"19";"38891261";"38891856";"E913017A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"JUNDIAI";"JUNDIAI";;;913078;"BENEDICTO LOSCHI";"EE";"PARCIAL";;"AVENIDA SANTO CEOLIN";"S/N";"";"BAIRRO DOS FERNANDES";"13214";"890";"11";"45820683";"";"E913078A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"AMERICANA";"SANTA BARBARA D'OESTE";;;913157;"ROMANA DE OLIVEIRA SALLES CUNHA PROFA";"EE";"PARCIAL";;"RUA MONTE ALEGRE DO SUL";"851";"";"JARDIM DAS LARANJEIRAS";"13453";"727";"19";"34573681";"34573682";"E913157A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"BOTUCATU";"QUADRA";;;913340;"JOSE LOPES VEREADOR";"EE";"PARCIAL";;"CORONEL CORNELIO V CAMARGO";"510";"PREDIO ESCOLAR";"CENTRO";"18255";"000";"15";"32531210";"";"E913340A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAQUAQUECETUBA";"POA";;;913418;"PAULO EDUARDO OLINTHO REHDER JORNALISTA";"EE";"PEI";"9H";"RUA SÃO FRANCISCO";"280";"";"VILA RUTH";"08561";"610";"11";"46360102";"46383355";"E913418A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAPECERICA DA SERRA";"JUQUITIBA";;;913424;"ELIANA FISCHER BAMBI DELFINO PINTO PROFESSORA";"EE";"PEI";"7H";"DOS LAGOS";"20";"RUA";"SENHORINHAS";"06950";"000";"11";"46812769";"46814745";"E913424A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SUL 3";"SAO PAULO";;;913431;"ROSSINE CAMARGO GUARNIERI";"EE";"PARCIAL";;"F";"SN";"RUA";"PARQUE FLORESTAL";"04882";"010";"11";"59202551";"59208961";"E913431A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAIEIRAS";"FRANCISCO MORATO";;;913443;"JOSE DE BARROS MARTINS EDITOR";"EE";"PARCIAL";;"RUA ALLAN KARDEC";"664";"";"JARDIM SAO JOAO";"07934";"140";"11";"44880542";"44886066";"E913443A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAIEIRAS";"MAIRIPORA";;;913455;"JARDIM SAO FRANCISCO";"EE";"PARCIAL";;"AVENIDA VITOR ODORICO BUENO";"425";"";"JARDIM SAO FRANCISCO TERRA PRETA";"07661";"605";"11";"44861945";"";"E913455A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"APIAI";"BARRA DO CHAPEU";;;913522;"JAIME DE OLIVEIRA PROF";"EE";"PEI";"7H";"APIAI BARRA DO CHAPEU";"SN";"KM 20";"PONTE ALTA";"18325";"000";"15";"35546100";"";"E913522A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"APIAI";"GUAPIARA";;;913534;"TOSHIMARO KACUTA COMENDADOR";"EE";"PEI";"7H";"SEBASTIAO FERRAZ DE CAMARGO PENTEADOSP 250";"SN";"KM 274";"EMPOSSADOS";"18310";"000";"";"";"";"E913534A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"APIAI";"GUAPIARA";;;913546;"ANTONIO DRAGONE";"EE";"PARCIAL";;"BAIRRO MONJOLADA";"SN";"RUA";"MONJOLADA";"18310";"000";"15";"35636100";"";"E913546A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"APIAI";"RIBEIRAO BRANCO";;;913571;"PAULINA DE MORAIS PROFA";"EE";"PEI";"7H";"MIGUEL DE ALMEIDA GARCIA";"SN";"";"CENTRO";"18430";"000";"15";"35537401";"";"E913571A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"APIAI";"RIBEIRAO BRANCO";;;913583;"HIROSHI KOSUGE";"EE";"PEI";"7H";"BAIRRO KANTIAN";"SN";"RUA";"BAIRRO KANTIAN";"18430";"000";"15";"35511216";"35534123";"E905252A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"AMERICANA";"SANTA BARBARA D'OESTE";;;913625;"JADYR GUIMARAES CASTRO PROFA";"EE";"PEI";"9H";"RUA TENENTE-CORONEL JOSÉ GABRIEL DE OLIVEIRA E SOUZA";"751";"";"PARQUE RESIDENCIAL ZABANI";"13454";"460";"19";"34580453";"34581585";"E913625A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"LESTE 1";"SAO PAULO";;;913649;"UMBERTO CONTE CHECCHIA PROFESSOR";"EE";"PARCIAL";;"RUA GENERAL COSTA CAMPOS";"280";"";"VILA ROBERTINA";"03807";"100";"11";"25416976";"25464454";"E913649A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"MIRANTE DO PARANAPANEMA";"TEODORO SAMPAIO";;;913662;"ROMILDA LAZARA PILLON DOS SANTOS PROFESSORA";"AREA DE ASSENTAMENTO";"PARCIAL";;"ASSENTAMENTO AGUA SUMIDA";"SN";"DISTRITO";"AGUA SUMIDA";"19280";"000";"";"";"";"E913662A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"MIRANTE DO PARANAPANEMA";"TEODORO SAMPAIO";;;913674;"FRANCISCO FERREIRA DE SOUZA PROFESSOR";"AREA DE ASSENTAMENTO";"PARCIAL";;"GLEBA RIBEIRAO BONITO";"SN";"ZONA RURAL";"RIBEIRAO BONITO";"19280";"000";"18";"32041352";"";"E913674A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SAO CARLOS";"IBATE";;;913736;"ORLANDO DA COSTA TELLES";"EE";"PEI";"9H";"JOAO FASSINA";"212";"AVENIDA";"JARDIM  ENCANTO DO PLANALTO";"14815";"000";"16";"33431060";"";"E913736A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"VOTORANTIM";"SALTO DE PIRAPORA";;;913741;"BENEDICTO RODRIGUES PROFESSOR";"EE";"PEI";"9H";"MARIA HELENA ANTUNES SIQUEIRA";"150";"RUA";"RECANTO CIDADE NOVA";"18160";"000";"15";"32922122";"34921458";"E913741A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"BAURU";"BAURU";;;913765;"LUIZ CARLOS GOMES";"EE";"PEI";"9H";"RUA JOÃO ABDELNUR ABRAHÃO";"110";"";"CONJUNTO HABITACIONAL PRESIDENTE EURICO GASPAR DUT";"17057";"240";"14";"32382303";"";"E913765A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SAO BERNARDO DO CAMPO";"SAO BERNARDO DO CAMPO";;;913807;"OMAR DAIBERT REVERENDO";"EE";"PEI";"7H";"RUA LEONARDO MARTINS NETO";"41";"(VL CRUZEIRO)";"DOS CASA";"09850";"020";"11";"41090883";"43561462";"E913807A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"NORTE 2";"SAO PAULO";;;913820;"FRANCISCO VOCCIO";"EE";"PEI";"9H";"RUA ITA";"SN";"";"VILA SANTOS";"02636";"030";"11";"22315544";"";"E913820A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"GUARULHOS SUL";"GUARULHOS";;;913832;"MARIA APARECIDA FELIX PORTO PROFESSORA";"EE";"PARCIAL";;"RUA IMPERIAL";"99";"";"PARQUE DAS NACOES";"07243";"340";"11";"24802298";"24805148";"E913832A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"BIRIGUI";"BIRIGUI";;;913856;"ESMERALDA MILANO MARONI PROFESSORA";"EE";"PEI";"7H";"AVENIDA JOSE AGOSTINHO ROSSI";"2185";"ESCOLA";"JANDAIA RESIDENCIAL PARQUE";"16203";"441";"18";"36425946";"36427062";"E913856A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"PENAPOLIS";"PENAPOLIS";;;913868;"LUIZA MARIA BERNARDES NORY PROFESSORA";"EE";"PARCIAL";;"AVENIDA JOAQUIM BURANELLO";"40";"";"JARDIM ELDORADO";"16308";"208";"18";"36524934";"36525551";"E913868A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAMPINAS OESTE";"CAMPINAS";;;913923;"PAULO LUIZ DECOURT PROFESSOR";"EE";"PEI";"7H";"RUA VICENTE CELESTINO";"SN";"";"JARDIM ANTONIO VON ZUBEN";"13044";"640";"19";"32762581";"";"E913923A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAPIVARI";"INDAIATUBA";;;913972;"DEOLINDA MANEIRA SEVERO PROFESSORA";"EE";"PARCIAL";;"RUA YORIKO GONÇALVES";"190";"";"JARDIM OLIVEIRA CAMARGO";"13340";"700";"19";"38345573";"38942476";"E913972A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAMPINAS OESTE";"CAMPINAS";;;913984;"ANTONIO MOBILI PADRE";"EE";"PARCIAL";;"RUA GERALDO JOSÉ DE ALMEIDA";"230";"";"JARDIM CAMPINA GRANDE";"13058";"620";"19";"32611288";"";" E913984A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAMPINAS LESTE";"JAGUARIUNA";;;913996;"ANNA CALVO DE GODOY PROFESSORA";"EE";"PARCIAL";;"RUA GOIÁS";"70";"";"JARDIM ALICE";"13912";"062";"19";"38673061";"38675090";"E913996A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAPIVARI";"MONTE MOR";;;914009;"JOANA DE AGUIRRE MARINS PEIXOTO PROFESSORA";"EE";"PARCIAL";;"RUA EDNALDO CIRILO DA SILVA";"SN";"";"RESIDENCIAL PARQUE BELA VISTA";"13197";"460";"19";"38795419";"38795623";"E914009A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"MOGI MIRIM";"PEDREIRA";;;914010;"ANA FERRARI ROSSI";"EE";"PEI";"9H";"ELIO SAVANE";"191";"AVENIDA";"JARDIM MARAJOARA";"13920";"000";"19";"38524855";"";"E914010A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"PIRACICABA";"PIRACICABA";;;914137;"AUGUSTO MELEGA";"EE";"PEI";"9H";"ESTRADA ANTONIO DIAS RODRIGUES";"6100";"";"CAMPESTRE";"13401";"841";"19";"34111105";"";"E914137A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SAO JOAO DA BOA VISTA";"ESPIRITO SANTO DO PINHAL";;;914174;"JOANNA DI FELIPPE PROFESSORA";"EE";"PARCIAL";;"VICINAL DR  AGENOR MONDADORI";"KM6";"RAMAL PEDRO LAGO";"SANTA LUZIA";"13990";"000";"19";"36514987";"";"E914174A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"MARILIA";"MARILIA";;;914198;"AMELIA LOPES ANDERS PROFA";"EE";"PARCIAL";;"RUA PEDRO MARTINS PARRA";"470";"";"JARDIM SANTA ANTONIETA";"17512";"150";"14";"34252950";"34253214";"E914198A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ARARAQUARA";"ARARAQUARA";;;914265;"ANGELINA LIA ROLFSEN PROFA";"EE";"PARCIAL";;"DOMINGOS FERRARI JUNIOR ENGENHEIRO";"111";"AVENIDA";"DOUTOR TANCREDO DE ALMEIDA NEVES";"14808";"212";"16";"33223676";"33224513";"E914265A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"FRANCA";"FRANCA";;;914290;"LAURA DE MELLO FRANCO PROFA";"EE";"PEI";"9H";"RUA PAULO FRANCISCO QUEIROZ ARRUDA";"199";"";"JARDIM REDENTOR";"14409";"286";"16";"37032187";"37036445";"E914290A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"FRANCA";"FRANCA";;;914307;"SERGIO LECA TEIXEIRA PROF";"EE";"PEI";"7H";"RUA LEANDRO FERNANDES MARTINS";"1879";"";"JARDIM AEROPORTO III";"14404";"259";"16";"37017565";"37018627";"E914307A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SERTAOZINHO";"PONTAL";;;914356;"BASILIO RODRIGUES DA SILVA PROFESSOR";"EE";"PARCIAL";;"LUIZ MOURA";"110";"RUA";"CONJUNTO JOSE PEDRO CAROLO";"14180";"000";"16";"39531026";"39535755";"E914356A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"TAQUARITINGA";"IBITINGA";;;914368;"ARIOVALDO DA FONSECA PROF DR";"EE";"PEI";"9H";"RUA OSWALTER COLTURATO";"433";"";"PAULO DE BIAZI";"14945";"096";"16";"33424157";"33425861";"E914368A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"TAQUARITINGA";"ITAPOLIS";;;914373;"NILTON ROBERT PROSPERO PROF";"EE";"PARCIAL";;"PROFA LUCILEIDE MARIA ROMANINI";"440";"RUA";"CECAP";"14900";"000";"16";"32624022";"32624418";"E914373A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SAO JOSE DO RIO PRETO";"SAO JOSE DO RIO PRETO";;;914411;"DARCY FEDERICI PACHECO PROFESSOR";"EE";"PARCIAL";;"RUA ANTÔNIO GUERINO DE LOURENÇO";"1061";"";"VILA CLEMENTINA";"15051";"400";"17";"32243368";"32246472";"E914411A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"PINDAMONHANGABA";"PINDAMONHANGABA";;;914435;"CELIA KEIKO IKEDA PROFESSORA";"EE";"PEI";"9H";"AVENIDA ORLANDO FERREIRA";"SN";"";"RESIDENCIAL MARICA";"12411";"600";"12";"36427556";"";"E914435A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
